URL,Status,Response Code,Protocol,Method,Content-Type,Client Address,Client Port,Remote Address,Remote Port,Exception,Request Start Time,Request End Time,Response Start Time,Response End Time,Duration (ms),DNS Duration (ms),Connect Duration (ms),SSL Duration (ms),Request Duration (ms),Response Duration (ms),Latency (ms),Speed (KB/s),Request Speed (KB/s),Response Speed (KB/s),Request Handshake Size (bytes),Request Header Size (bytes),Request Body Size (bytes),Response Handshake Size (bytes),Response Header Size (bytes),Response Body Size (bytes),Request Compression,Response Compression
https://us.i.posthog.com/e/?ip=0&_=1753707209541&ver=1.258.2,COMPLETE,200,https,OPTIONS,,/127.0.0.1,54826,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 18:23:33,28 Jul 2025 18:23:33,28 Jul 2025 18:23:36,28 Jul 2025 18:23:36,7113,159,278,3322,13,9,3332,0.254,95.538,63.111,902,340,,260,308,0,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,57994,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:34,28 Jul 2025 18:23:42,28 Jul 2025 18:23:45,28 Jul 2025 18:23:45,10636,0,421,6859,62,6,3288,3.465,75.548,5363.0,2791,538,1355,32178,0,,,
https://us.i.posthog.com/e/?ip=0&_=1753707209541&ver=1.258.2,COMPLETE,200,https,POST,application/json,/127.0.0.1,54826,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 18:23:36,28 Jul 2025 18:23:37,28 Jul 2025 18:23:40,28 Jul 2025 18:23:40,3846,,,,323,8,3515,2.504,28.996,33.375,,33,9333,,252,15,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,58006,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:37,28 Jul 2025 18:23:45,28 Jul 2025 18:23:48,28 Jul 2025 18:23:48,11053,0,497,7076,244,6,3230,3.438,23.872,5363.0,2791,538,2496,32178,0,,,
https://us.i.posthog.com/e/?ip=0&_=1753707218305&ver=1.258.2,COMPLETE,200,https,OPTIONS,,/127.0.0.1,54826,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 18:23:38,28 Jul 2025 18:23:38,28 Jul 2025 18:23:41,28 Jul 2025 18:23:41,3490,,,,3,8,3479,0.1,15.0,38.375,,45,,,307,0,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585z89224557134za200zb9225661753zd9225661753&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AAAAAAQ&sid=1753696695&sct=1&seg=1&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fview-details%3FcampaignNumber%3DCMP-2025-07-28-004647%26tenantId%3Dmz&dt=DIGIT%20HCM&_s=14&tfd=816103,COMPLETE,204,https,POST,text/plain,/127.0.0.1,54814,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:23:39,28 Jul 2025 18:23:39,28 Jul 2025 18:23:42,28 Jul 2025 18:23:42,3333,,,,208,13,3112,1.944,31.153,0.0,,1309,5171,,0,,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,56536,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:40,28 Jul 2025 18:23:40,28 Jul 2025 18:23:43,28 Jul 2025 18:23:43,3424,,,,152,7,3265,1.38,31.105,0.0,,538,4190,,0,,,
https://us.i.posthog.com/e/?ip=0&_=1753707218305&ver=1.258.2,COMPLETE,200,https,POST,application/json,/127.0.0.1,54826,us.i.posthog.com/18.232.192.56,443,,28 Jul 2025 18:23:41,28 Jul 2025 18:23:43,28 Jul 2025 18:23:46,28 Jul 2025 18:23:46,4733,,,,1523,9,3201,9.383,28.985,29.666,,22,44123,,252,15,,
https://unified-uat.digit.org/project-factory/v1/project-type/search,COMPLETE,200,https,POST,application/json; charset=utf-8,/127.0.0.1,54752,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:23:43,28 Jul 2025 18:23:43,28 Jul 2025 18:23:47,28 Jul 2025 18:23:47,3377,,,,83,19,3275,1.012,31.277,43.263,,1957,639,,0,822,,
https://unified-uat.digit.org/project-factory/v1/project-type/update,COMPLETE,200,https,POST,application/json; charset=utf-8,/127.0.0.1,54764,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:23:43,28 Jul 2025 18:23:44,28 Jul 2025 18:23:48,28 Jul 2025 18:23:48,4993,,,,588,92,4313,3.185,15.607,73.119,,1958,7219,,0,6727,,
https://unified-uat.digit.org/project-factory/v1/project-type/update,COMPLETE,200,https,POST,application/json; charset=utf-8,/127.0.0.1,54770,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:23:43,28 Jul 2025 18:23:44,28 Jul 2025 18:23:47,28 Jul 2025 18:23:47,4158,,,,630,88,3440,3.824,14.566,76.443,,1958,7219,,0,6727,,
https://s.clarity.ms/collect,EXCEPTION,0,https,POST,,/127.0.0.1,54786,s.clarity.ms/23.96.124.68,443,Remote server closed the connection before sending response header,28 Jul 2025 18:23:44,28 Jul 2025 18:23:44,,28 Jul 2025 18:23:46,2700,,,,754,,,3.107,11.125,,,538,7851,,,,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585z89224557134za200zb9225661753zd9225661753&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AAAAAAQ&sid=1753696695&sct=1&seg=1&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fview-details%3FcampaignNumber%3DCMP-2025-07-28-004647%26tenantId%3Dmz&dt=DIGIT%20HCM&_s=15&tfd=820749,COMPLETE,204,https,POST,text/plain,/127.0.0.1,57954,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:23:44,28 Jul 2025 18:23:44,28 Jul 2025 18:23:47,28 Jul 2025 18:23:47,3695,,,,580,13,3102,1.892,12.055,0.0,,1309,5683,,0,,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,56536,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:44,28 Jul 2025 18:23:45,28 Jul 2025 18:23:48,28 Jul 2025 18:23:48,4724,,,,1480,6,3238,5.204,16.611,0.0,,531,24054,,0,,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,49466,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:44,28 Jul 2025 18:23:52,28 Jul 2025 18:23:55,28 Jul 2025 18:23:55,10512,42,238,6805,72,6,3349,3.536,69.472,5363.0,2791,538,1673,32178,0,,,
https://www.google-analytics.com/g/collect?v=2&tid=G-XYNP0YV2LH&gtm=45je57n0v9223891585z89224557134za200zb9225661753zd9225661753&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AAAAAAQ&sid=1753696695&sct=1&seg=1&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fview-details%3FcampaignNumber%3DCMP-2025-07-28-004647%26tenantId%3Dmz&dt=DIGIT%20HCM&_s=16&tfd=821893,COMPLETE,204,https,POST,text/plain,/127.0.0.1,57966,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:23:45,28 Jul 2025 18:23:45,28 Jul 2025 18:23:48,28 Jul 2025 18:23:48,3314,,,,119,12,3183,0.603,16.798,0.0,,1308,691,,0,,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,57994,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:46,28 Jul 2025 18:23:47,28 Jul 2025 18:23:50,28 Jul 2025 18:23:50,3623,,,,302,5,3316,2.315,27.778,0.0,,538,7851,,0,,,
https://s.clarity.ms/collect,COMPLETE,204,https,POST,,/127.0.0.1,49470,s.clarity.ms/23.96.124.68,443,,28 Jul 2025 18:23:47,28 Jul 2025 18:23:55,28 Jul 2025 18:23:58,28 Jul 2025 18:23:58,11347,0,670,6985,280,6,3406,3.85,41.117,5363.0,2791,538,8184,32178,0,,,
https://unified-uat.digit.org/project-factory/v1/project-type/search,COMPLETE,200,https,POST,application/json; charset=utf-8,/127.0.0.1,54770,unified-uat.digit.org/15.207.234.19,443,,28 Jul 2025 18:23:47,28 Jul 2025 18:23:47,28 Jul 2025 18:23:51,28 Jul 2025 18:23:51,3431,,,,84,90,3257,2.74,30.726,75.811,,1942,639,,0,6823,,
https://www.google-analytics.com/g/collect?v=2&tid=G-4FTREDCS0G&gtm=45je57o0h2v9195976050za200zd9195976050&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=8&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D6%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&sid=1753696692&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=16855&tfd=826865,COMPLETE,204,https,POST,text/plain,/127.0.0.1,57982,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:23:50,28 Jul 2025 18:23:50,28 Jul 2025 18:23:53,28 Jul 2025 18:23:53,3203,,,,45,12,3146,0.428,30.488,0.0,,1372,0,,0,,,
https://www.google-analytics.com/g/collect?v=2&tid=G-FS7DJ7SGKL&gtm=45je57o0h2v9195976050za200zd9195976050&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=7&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D6%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&sid=1753696692&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=16855&tfd=826875,COMPLETE,204,https,POST,text/plain,/127.0.0.1,57990,www.google-analytics.com/142.251.223.14,443,,28 Jul 2025 18:23:50,28 Jul 2025 18:23:50,28 Jul 2025 18:23:53,28 Jul 2025 18:23:53,3203,,,,45,13,3145,0.428,30.488,0.0,,1372,0,,0,,,
https://analytics.google.com/g/collect?v=2&tid=G-3LN58ZJ5KN&gtm=45je57o0h2v9195976050za200zd9195976050&_p=1753706418744&gcd=13l3l3l3l1l1&npa=0&dma=0&tag_exp=101509157~103116026~103200004~103233427~104684208~104684211~104948813~105134979~105134981&cid=1508104661.1753696693&ul=en-us&sr=2144x1340&frm=0&pscdl=noapi&_eu=AEAAAAQ&_s=8&dl=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D6%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&dr=https%3A%2F%2Funified-uat.digit.org%2Fworkbench-ui%2Femployee%2Fcampaign%2Fsetup-campaign%3Fkey%3D5%26summary%3Dfalse%26submit%3Dtrue%26campaignNumber%3DCMP-2025-07-28-004647%26id%3Dc8df96a2-24a8-451d-8db2-ad77153bb6e2%26draft%3Dnull%26isDraft%3Dtrue&sid=1753696692&sct=1&seg=1&dt=DIGIT%20HCM&en=page_view&_et=16858&tfd=826856,COMPLETE,204,https,POST,text/plain,/127.0.0.1,54806,analytics.google.com/216.239.32.181,443,,28 Jul 2025 18:23:50,28 Jul 2025 18:23:50,28 Jul 2025 18:23:53,28 Jul 2025 18:23:53,3203,,,,45,12,3146,0.427,30.4,0.0,,1368,0,,0,,,
